year DOY HR MN      v     d      beta     ma
2020  78  9  9 99999.9 999.99 999.99 999.9
2020  78  9 10   380.2   5.94 999.99 999.9
2020  78  9 11   380.2   5.94   2.97  10.8
2020  78  9 12   380.2   5.94   2.60  10.1
2020  78  9 13   379.3   5.91   2.77  10.6
2020  78  9 14   378.5   5.92   2.64  10.3
2020  78  9 15   378.8   6.01   2.64  10.5
2020  78  9 16   374.2   5.73   2.33  10.0
2020  78  9 17   374.8   5.98   2.78  10.5
2020  78  9 18   373.9   5.72   2.69  10.4
2020  78  9 19   379.9   5.49   2.66  10.5
2020  78  9 20   378.0   5.52   2.71  10.6
2020  78  9 21 99999.9 999.99 999.99 999.9
2020  78  9 22 99999.9 999.99 999.99 999.9
2020  78  9 23   376.7   5.86   2.84  10.8
2020  78  9 24   376.7   5.86   2.83  10.7
2020  78  9 25   376.7   5.86   2.76  10.6
2020  78  9 26   383.4   5.82   2.92  10.8
2020  78  9 27   386.0   5.97   2.90  11.0
2020  78  9 28   394.0   6.41   2.98  11.7
2020  78  9 29 99999.9 999.99 999.99 999.9
2020  78  9 30 99999.9 999.99 999.99 999.9
2020  78  9 31   379.9   5.78   2.59  10.0
2020  78  9 32   379.9   5.78   2.84  10.5
2020  78  9 33   378.2   6.12   2.65  10.1
2020  78  9 34   379.2   6.26   2.69  10.3
2020  78  9 35   378.8   6.36   2.77  10.4
2020  78  9 36   377.9   6.27   2.68  10.2
2020  78  9 37   378.1   6.27   2.69  10.3
2020  78  9 38   380.1   6.21   2.70  10.5
2020  78  9 39   379.3   6.02   2.69  10.4
2020  78  9 40   377.1   6.21   2.65  10.5
2020  78  9 41   377.4   6.51   2.85  10.6
2020  78  9 42   379.2   6.30   2.74  10.4
2020  78  9 43   382.9   6.62   2.58  10.2
2020  78  9 44   382.1   5.80   2.63  10.5
2020  78  9 45   382.1   5.80   2.26   9.7
2020  78  9 46   382.1   5.80   2.60  10.4
2020  78  9 47 99999.9 999.99 999.99 999.9
2020  78  9 48 99999.9 999.99 999.99 999.9
2020  78  9 49 99999.9 999.99 999.99 999.9
2020  78  9 50 99999.9 999.99 999.99 999.9
2020  78  9 51   392.2   5.11   1.59   8.3
2020  78  9 52   392.2   5.11   1.62   8.4
2020  78  9 53 99999.9 999.99 999.99 999.9
2020  78  9 54 99999.9 999.99 999.99 999.9
2020  78  9 55 99999.9 999.99 999.99 999.9
2020  78  9 56 99999.9 999.99 999.99 999.9
2020  78  9 57 99999.9 999.99 999.99 999.9
2020  78  9 58 99999.9 999.99 999.99 999.9
2020  78  9 59 99999.9 999.99 999.99 999.9
2020  78 10  0   394.0   5.08   1.58   8.4
2020  78 10  1   394.0   5.08 999.99 999.9
2020  78 10  2 99999.9 999.99 999.99 999.9
2020  78 10  3 99999.9 999.99 999.99 999.9
2020  78 10  4 99999.9 999.99 999.99 999.9
2020  78 10  5 99999.9 999.99 999.99 999.9
2020  78 10  6 99999.9 999.99 999.99 999.9
2020  78 10  7 99999.9 999.99 999.99 999.9
2020  78 10  8 99999.9 999.99 999.99 999.9
2020  78 10  9   395.1   5.77 999.99 999.9
2020  78 10 10   395.1   5.77   1.64   9.0
2020  78 10 11   395.1   5.77   1.64   9.0
2020  78 10 12 99999.9 999.99 999.99 999.9
2020  78 10 13 99999.9 999.99 999.99 999.9
2020  78 10 14 99999.9 999.99 999.99 999.9
2020  78 10 15   394.1   5.68   1.66   8.8
2020  78 10 16   394.1   5.68   1.67   8.9
2020  78 10 17 99999.9 999.99 999.99 999.9
2020  78 10 18   390.8   5.14   1.52   8.3
2020  78 10 19   390.8   5.14   1.52   8.3
2020  78 10 20   390.8   5.14   1.52   8.3
2020  78 10 21   393.5   4.18   1.06   7.3
2020  78 10 22   392.7   4.55   1.21   7.7
2020  78 10 23   392.9   4.83   1.27   7.8
2020  78 10 24   401.4   4.63   1.21   7.9
2020  78 10 25   402.1   4.58   1.19   7.8
2020  78 10 26 99999.9 999.99 999.99 999.9
2020  78 10 27 99999.9 999.99 999.99 999.9
2020  78 10 28   399.1   4.23   1.07   7.3
2020  78 10 29   399.1   4.23   1.07   7.3
2020  78 10 30   393.5   4.39   1.11   7.3
2020  78 10 31   393.5   4.39 999.99 999.9
2020  78 10 32 99999.9 999.99 999.99 999.9
2020  78 10 33 99999.9 999.99 999.99 999.9
2020  78 10 34 99999.9 999.99 999.99 999.9
2020  78 10 35 99999.9 999.99 999.99 999.9
2020  78 10 36   396.3   4.81   1.24   7.7
2020  78 10 37   396.5   4.77   1.21   7.6
2020  78 10 38   401.6   3.64   0.86   6.6
2020  78 10 39   401.6   3.64   0.84   6.6
2020  78 10 40   383.7   4.80   1.24   7.5
2020  78 10 41   383.7   4.80   1.27   7.6
2020  78 10 42   387.0   4.70   1.19   7.6
2020  78 10 43   387.1   4.70   1.18   7.6
2020  78 10 44 99999.9 999.99 999.99 999.9
2020  78 10 45   382.5   4.68   1.25   7.5
2020  78 10 46   382.6   4.67   1.26   7.6
2020  78 10 47   386.2   4.47   1.20   7.6
2020  78 10 48   387.3   4.74   1.30   7.8
2020  78 10 49   387.4   4.78   1.31   7.8
2020  78 10 50   386.9   4.70   1.26   7.8
2020  78 10 51   386.9   4.70   1.26   7.8
2020  78 10 52   386.9   4.70 999.99 999.9
2020  78 10 53 99999.9 999.99 999.99 999.9
2020  78 10 54 99999.9 999.99 999.99 999.9
2020  78 10 55   388.2   4.65   1.25   7.7
2020  78 10 56   387.4   4.64   1.24   7.7
2020  78 10 57   383.8   4.60   1.26   7.7
2020  78 10 58   383.5   4.60   1.16   7.3
2020  78 10 59 99999.9 999.99 999.99 999.9
2020  78 11  0   392.1   3.60   0.85   6.6
2020  78 11  1   391.5   3.61   0.86   6.7
2020  78 11  2   391.0   3.63   0.94   7.0
2020  78 11  3 99999.9 999.99 999.99 999.9
2020  78 11  4 99999.9 999.99 999.99 999.9
2020  78 11  5 99999.9 999.99 999.99 999.9
2020  78 11  6   389.5   3.74   0.96   6.4
2020  78 11  7   389.5   3.74   0.96   6.5
2020  78 11  8 99999.9 999.99 999.99 999.9
2020  78 11  9 99999.9 999.99 999.99 999.9
2020  78 11 10 99999.9 999.99 999.99 999.9
2020  78 11 11   392.6   3.16   0.64   5.9
2020  78 11 12   392.6   3.16   0.68   6.1
2020  78 11 13 99999.9 999.99 999.99 999.9
2020  78 11 14   404.1   4.58   1.27   7.7
2020  78 11 15   404.1   4.58   1.22   7.5
2020  78 11 16 99999.9 999.99 999.99 999.9
2020  78 11 17 99999.9 999.99 999.99 999.9
2020  78 11 18 99999.9 999.99 999.99 999.9
2020  78 11 19   396.9   4.07   1.09   7.3
2020  78 11 20   396.9   4.07   1.03   7.1
2020  78 11 21   396.9   4.07   1.08   7.3
2020  78 11 22 99999.9 999.99 999.99 999.9
2020  78 11 23   409.9   4.02   1.02   7.4
2020  78 11 24   406.9   3.73   0.84   6.9
2020  78 11 25   399.6   3.43   0.73   6.3
2020  78 11 26   397.8   3.42   0.77   6.3
2020  78 11 27   400.3   3.75   0.87   6.6
2020  78 11 28   396.6   3.91   0.88   6.6
2020  78 11 29   396.2   3.55   0.78   6.3
2020  78 11 30   398.0   3.38   0.72   6.1
2020  78 11 31 99999.9 999.99 999.99 999.9
2020  78 11 32 99999.9 999.99 999.99 999.9
2020  78 11 33 99999.9 999.99 999.99 999.9
2020  78 11 34 99999.9 999.99 999.99 999.9
2020  78 11 35 99999.9 999.99 999.99 999.9
2020  78 11 36   394.1   4.14   1.05   6.9
2020  78 11 37   394.1   4.14   1.05   6.9
2020  78 11 38   394.1   4.14 999.99 999.9
2020  78 11 39 99999.9 999.99 999.99 999.9
2020  78 11 40 99999.9 999.99 999.99 999.9
2020  78 11 41 99999.9 999.99 999.99 999.9
2020  78 11 42 99999.9 999.99 999.99 999.9
2020  78 11 43 99999.9 999.99 999.99 999.9
2020  78 11 44 99999.9 999.99 999.99 999.9
2020  78 11 45   399.2   3.46   0.75   6.4
2020  78 11 46   399.2   3.46 999.99 999.9
2020  78 11 47   399.2   3.46 999.99 999.9
2020  78 11 48 99999.9 999.99 999.99 999.9
2020  78 11 49 99999.9 999.99 999.99 999.9
2020  78 11 50 99999.9 999.99 999.99 999.9
2020  78 11 51 99999.9 999.99 999.99 999.9
2020  78 11 52 99999.9 999.99 999.99 999.9
2020  78 11 53 99999.9 999.99 999.99 999.9
2020  78 11 54 99999.9 999.99 999.99 999.9
2020  78 11 55 99999.9 999.99 999.99 999.9
2020  78 11 56 99999.9 999.99 999.99 999.9
2020  78 11 57 99999.9 999.99 999.99 999.9
2020  78 11 58 99999.9 999.99 999.99 999.9
2020  78 11 59   403.2   4.15   1.02   7.0
2020  78 12  0   403.3   4.15   1.04   7.1
2020  78 12  1   401.9   4.14   1.08   7.1
2020  78 12  2   402.1   4.10   1.16   7.4
2020  78 12  3   406.1   4.49   1.33   7.8
2020  78 12  4   406.9   4.46   1.29   7.8
2020  78 12  5   394.9   3.34   0.77   6.3
2020  78 12  6   399.1   4.69   1.30   7.5
2020  78 12  7   394.7   3.41   0.76   6.3
2020  78 12  8   396.9   2.97   0.62   5.9
2020  78 12  9   401.1   3.24   0.83   6.8
2020  78 12 10   397.8   5.31   1.57   8.1
2020  78 12 11   397.8   5.31   1.43   7.7
2020  78 12 12 99999.9 999.99 999.99 999.9
2020  78 12 13 99999.9 999.99 999.99 999.9
2020  78 12 14   393.3   2.97   0.66   6.0
2020  78 12 15   393.6   2.99   0.61   5.8
2020  78 12 16   397.9   3.31   0.73   6.3
2020  78 12 17   395.7   3.30   0.70   6.1
2020  78 12 18   399.9   4.27   1.14   7.4
2020  78 12 19   399.7   3.74   0.90   6.8
2020  78 12 20   399.9   3.31   0.85   6.8
2020  78 12 21   394.2   5.34   1.56   8.6
2020  78 12 22   395.9   5.34   1.62   8.6
2020  78 12 23   398.4   5.34   1.68   8.6
2020  78 12 24   391.8   5.80   1.92   8.7
2020  78 12 25   390.8   5.88   1.97   8.7
2020  78 12 26   393.6   5.98   1.81   9.0
2020  78 12 27   394.6   5.98   1.81   9.0
2020  78 12 28   407.4   6.02   1.45   9.1
2020  78 12 29   408.0   5.55   1.34   8.8
2020  78 12 30   409.3   5.91   1.49   9.2
2020  78 12 31   409.7   6.06   1.58   9.4
2020  78 12 32   402.4   6.63   1.75   9.7
2020  78 12 33   404.2   6.54   1.53   9.1
2020  78 12 34   415.3   5.80   1.23   8.4
2020  78 12 35   422.3   5.31   1.09   8.1
2020  78 12 36 99999.9 999.99 999.99 999.9
2020  78 12 37   419.2   5.93   1.38   8.5
2020  78 12 38   419.0   6.14   1.28   8.2
2020  78 12 39   420.2   6.40   1.41   8.3
2020  78 12 40   415.9   7.71   2.03   9.5
2020  78 12 41   428.4   6.44   2.01  10.3
2020  78 12 42   429.0   6.38   2.99  12.4
2020  78 12 43   429.5   6.39   2.14  10.5
2020  78 12 44 99999.9 999.99 999.99 999.9
2020  78 12 45 99999.9 999.99 999.99 999.9
2020  78 12 46 99999.9 999.99 999.99 999.9
2020  78 12 47 99999.9 999.99 999.99 999.9
2020  78 12 48 99999.9 999.99 999.99 999.9
2020  78 12 49 99999.9 999.99 999.99 999.9
2020  78 12 50 99999.9 999.99 999.99 999.9
2020  78 12 51 99999.9 999.99 999.99 999.9
2020  78 12 52 99999.9 999.99 999.99 999.9
2020  78 12 53 99999.9 999.99 999.99 999.9
2020  78 12 54   413.6   6.54   1.75   9.5
2020  78 12 55   413.5   6.29   1.68   9.2
2020  78 12 56   412.7   6.16   1.52   8.8
2020  78 12 57   411.6   6.78   1.42   8.8
2020  78 12 58   409.7   6.69   1.42   8.8
2020  78 12 59   406.6   6.60   1.20   8.3
2020  78 13  0   408.9   6.29   1.43   8.6
2020  78 13  1   412.8   6.39   1.52   8.7
2020  78 13  2   411.1   6.27   1.45   8.2
2020  78 13  3   407.9   5.93   1.31   8.1
2020  78 13  4   412.7   6.28   1.44   8.7
2020  78 13  5   413.4   6.38   1.73   9.4
2020  78 13  6   412.4   6.23   1.38   8.4
2020  78 13  7   409.5   6.29   1.17   8.1
2020  78 13  8   412.6   6.46   1.31   8.5
2020  78 13  9   415.2   6.54   1.43   8.9
2020  78 13 10   415.3   6.54   1.63   9.5
2020  78 13 11   407.7   5.66   1.26   8.0
2020  78 13 12   410.9   6.09   1.34   8.4
2020  78 13 13   413.6   6.26   1.49   9.1
2020  78 13 14   414.8   6.52   1.52   9.2
2020  78 13 15   414.8   6.52   1.31   8.6
2020  78 13 16 99999.9 999.99 999.99 999.9
2020  78 13 17   411.3   5.38   1.52   9.4
2020  78 13 18   410.9   5.88   2.07  10.7
2020  78 13 19   410.3   6.85   2.58  11.4
2020  78 13 20   410.3   6.70   1.94  10.3
2020  78 13 21   410.7   6.62   1.98  10.3
2020  78 13 22   412.2   6.45   1.47   9.0
2020  78 13 23   413.0   6.38   1.72   9.7
2020  78 13 24 99999.9 999.99 999.99 999.9
2020  78 13 25 99999.9 999.99 999.99 999.9
2020  78 13 26   407.6   5.74   1.18   7.8
2020  78 13 27   410.4   6.15   1.65   9.3
2020  78 13 28   412.8   6.52   1.18   7.9
2020  78 13 29 99999.9 999.99 999.99 999.9
2020  78 13 30 99999.9 999.99 999.99 999.9
2020  78 13 31 99999.9 999.99 999.99 999.9
2020  78 13 32 99999.9 999.99 999.99 999.9
2020  78 13 33 99999.9 999.99 999.99 999.9
2020  78 13 34   412.0   6.52   1.74   9.6
2020  78 13 35   412.0   6.52   1.38   8.6
2020  78 13 36 99999.9 999.99 999.99 999.9
2020  78 13 37 99999.9 999.99 999.99 999.9
2020  78 13 38 99999.9 999.99 999.99 999.9
2020  78 13 39 99999.9 999.99 999.99 999.9
2020  78 13 40   413.2   6.28   1.69   9.5
2020  78 13 41   413.2   6.28   1.67   9.4
2020  78 13 42   413.2   6.28   1.68   9.4
2020  78 13 43   415.0   6.89   1.93  10.1
2020  78 13 44   414.3   6.61   1.86   9.8
2020  78 13 45   414.9   6.48   1.81   9.7
2020  78 13 46   416.2   6.62   1.74   9.8
2020  78 13 47   417.1   6.62   1.80   9.9
2020  78 13 48   417.1   6.62   1.87  10.1
2020  78 13 49 99999.9 999.99 999.99 999.9
2020  78 13 50   411.8   6.67   1.82   9.8
2020  78 13 51   411.8   6.67 999.99 999.9
2020  78 13 52 99999.9 999.99 999.99 999.9
2020  78 13 53   411.9   6.32   1.73   9.4
2020  78 13 54   411.9   6.32   1.80   9.6
2020  78 13 55 99999.9 999.99 999.99 999.9
2020  78 13 56   414.1   6.53   1.84   9.6
2020  78 13 57   414.1   6.53   1.74   9.4
2020  78 13 58   421.6   5.81   1.49   9.3
2020  78 13 59   418.7   6.33   1.61   9.5
2020  78 14  0   418.1   6.45   1.71   9.8
2020  78 14  1 99999.9 999.99 999.99 999.9
2020  78 14  2 99999.9 999.99 999.99 999.9
2020  78 14  3 99999.9 999.99 999.99 999.9
2020  78 14  4   416.1   6.61   1.75   9.9
2020  78 14  5   416.1   6.61   1.75   9.9
2020  78 14  6   416.1   6.61   1.77  10.0
2020  78 14  7 99999.9 999.99 999.99 999.9
2020  78 14  8 99999.9 999.99 999.99 999.9
2020  78 14  9 99999.9 999.99 999.99 999.9
2020  78 14 10   415.9   6.15   2.00  10.0
2020  78 14 11   417.8   6.52   2.05  10.3
2020  78 14 12   420.1   6.96   2.13  10.8
2020  78 14 13 99999.9 999.99 999.99 999.9
2020  78 14 14   417.5   6.28   2.10  10.2
2020  78 14 15   416.4   6.31   1.96   9.9
2020  78 14 16   410.5   6.00   1.54   8.6
2020  78 14 17   401.3   4.46   1.26   7.3
2020  78 14 18   402.0   4.44   1.23   7.5
2020  78 14 19   423.4   6.95   1.70   9.4
2020  78 14 20   408.6   5.83   1.69   8.9
2020  78 14 21   409.4   5.78   1.70   9.1
2020  78 14 22   406.5   5.16   1.23   7.5
2020  78 14 23   400.9   4.57   1.14   7.0
2020  78 14 24   402.0   4.13   0.96   6.6
2020  78 14 25   398.9   4.47   1.24   7.1
2020  78 14 26   401.1   4.82   1.30   7.3
2020  78 14 27   401.1   4.82   1.31   7.3
2020  78 14 28 99999.9 999.99 999.99 999.9
2020  78 14 29 99999.9 999.99 999.99 999.9
2020  78 14 30 99999.9 999.99 999.99 999.9
2020  78 14 31 99999.9 999.99 999.99 999.9
2020  78 14 32 99999.9 999.99 999.99 999.9
2020  78 14 33 99999.9 999.99 999.99 999.9
2020  78 14 34   397.4   4.96   1.43   7.6
2020  78 14 35   397.4   4.96   1.39   7.5
2020  78 14 36 99999.9 999.99 999.99 999.9
2020  78 14 37 99999.9 999.99 999.99 999.9
2020  78 14 38 99999.9 999.99 999.99 999.9
2020  78 14 39 99999.9 999.99 999.99 999.9
2020  78 14 40   402.7   4.42   1.11   7.0
2020  78 14 41   402.7   4.42   1.12   7.0
2020  78 14 42   402.7   4.42   1.13   7.1
2020  78 14 43   402.1   4.34   1.30   7.2
2020  78 14 44   402.1   4.34   1.26   7.1
2020  78 14 45   399.5   4.76   1.37   7.3
2020  78 14 46   399.6   4.75   1.39   7.4
2020  78 14 47   405.1   4.17   1.00   6.8
2020  78 14 48   405.1   4.17   1.00   6.8
2020  78 14 49   399.6   4.12   0.95   6.6
2020  78 14 50   397.7   4.32   1.08   7.1
2020  78 14 51   396.0   4.50   1.00   6.9
2020  78 14 52 99999.9 999.99 999.99 999.9
2020  78 14 53 99999.9 999.99 999.99 999.9
2020  78 14 54 99999.9 999.99 999.99 999.9
2020  78 14 55 99999.9 999.99 999.99 999.9
2020  78 14 56 99999.9 999.99 999.99 999.9
2020  78 14 57 99999.9 999.99 999.99 999.9
2020  78 14 58   399.1   3.94   0.86   6.3
2020  78 14 59   399.1   3.94   0.85   6.3
2020  78 15  0   399.1   3.94   0.85   6.3
2020  78 15  1 99999.9 999.99 999.99 999.9
2020  78 15  2 99999.9 999.99 999.99 999.9
2020  78 15  3 99999.9 999.99 999.99 999.9
2020  78 15  4   395.7   4.10   1.03   6.5
2020  78 15  5   395.7   4.10   1.01   6.4
2020  78 15  6   395.7   4.10   1.01   6.4
2020  78 15  7 99999.9 999.99 999.99 999.9
2020  78 15  8 99999.9 999.99 999.99 999.9
2020  78 15  9 99999.9 999.99 999.99 999.9
2020  78 15 10 99999.9 999.99 999.99 999.9
2020  78 15 11 99999.9 999.99 999.99 999.9
2020  78 15 12   394.9   4.25   1.12   6.6
2020  78 15 13   394.9   4.25   1.12   6.6
2020  78 15 14   399.3   3.91   0.92   6.3
2020  78 15 15   399.3   3.91   0.92   6.3
2020  78 15 16 99999.9 999.99 999.99 999.9
2020  78 15 17 99999.9 999.99 999.99 999.9
2020  78 15 18   398.7   4.38   1.61   8.2
2020  78 15 19   396.7   4.32   1.70   8.7
2020  78 15 20   397.9   4.36   1.53   8.1
2020  78 15 21   393.7   4.40   1.35   7.6
2020  78 15 22   394.8   4.52   1.75   8.8
2020  78 15 23   394.5   4.61   1.59   8.4
2020  78 15 24   394.7   4.53   1.71   8.6
2020  78 15 25   392.4   4.39   1.74   8.7
2020  78 15 26   385.4   4.89   2.09   9.4
2020  78 15 27   389.1   4.79   1.46   7.8
2020  78 15 28   397.4   4.59   1.54   8.0
2020  78 15 29   398.6   4.83   1.51   8.3
2020  78 15 30   397.8   4.78   1.52   8.4
2020  78 15 31   396.7   5.02   1.72   8.8
2020  78 15 32   399.1   4.85   1.53   8.5
2020  78 15 33   398.9   5.02   1.78   9.2
2020  78 15 34   398.7   5.19   1.61   8.9
2020  78 15 35 99999.9 999.99 999.99 999.9
2020  78 15 36   390.3   5.71   2.66  10.8
2020  78 15 37   390.3   5.72   2.70  10.9
2020  78 15 38   389.4   6.13   2.61  11.0
2020  78 15 39   390.3   5.97   2.66  11.2
2020  78 15 40   397.0   4.84   1.49   8.6
2020  78 15 41   395.8   4.79   1.59   8.7
2020  78 15 42   398.0   4.85   1.58   8.6
2020  78 15 43   398.0   4.84   1.53   8.5
2020  78 15 44   397.7   4.82   1.53   8.5
2020  78 15 45 99999.9 999.99 999.99 999.9
2020  78 15 46   395.2   4.95   1.62   8.7
2020  78 15 47   395.7   4.84   1.60   8.7
2020  78 15 48   396.4   4.73   1.57   8.6
2020  78 15 49   396.8   4.66   1.55   8.5
2020  78 15 50   397.0   4.89   1.58   8.5
2020  78 15 51   396.0   4.84   1.54   8.3
2020  78 15 52   395.9   4.82   1.53   8.3
2020  78 15 53   394.8   4.99   1.66   8.5
2020  78 15 54   394.8   4.99   1.66   8.5
2020  78 15 55   395.5   4.74   1.53   8.6
2020  78 15 56   395.5   4.74   1.56   8.7
2020  78 15 57   395.1   4.73   1.45   8.7
2020  78 15 58   395.1   4.73   1.48   8.8
2020  78 15 59   394.0   4.76   1.50   8.6
2020  78 16  0   394.4   4.68   1.42   8.4
2020  78 16  1   395.3   4.66   1.71   9.2
2020  78 16  2   389.6   5.34   1.86   9.2
2020  78 16  3   393.5   5.15   1.56   8.5
2020  78 16  4   396.8   4.80   1.41   8.4
2020  78 16  5   396.1   4.76   1.34   8.3
2020  78 16  6   393.0   4.39   1.30   8.0
2020  78 16  7   396.8   5.11   1.86   9.2
2020  78 16  8   390.8   5.49   2.42  10.1
2020  78 16  9   388.1   5.52   2.09   9.7
2020  78 16 10   390.8   5.47   2.25  10.2
2020  78 16 11   387.8   5.52   2.17  10.0
2020  78 16 12   387.8   5.52 999.99 999.9
2020  78 16 13 99999.9 999.99 999.99 999.9
2020  78 16 14 99999.9 999.99 999.99 999.9
2020  78 16 15 99999.9 999.99 999.99 999.9
2020  78 16 16 99999.9 999.99 999.99 999.9
2020  78 16 17   395.5   5.32   2.32   9.6
2020  78 16 18   395.5   5.32   2.32   9.6
2020  78 16 19   395.5   5.32 999.99 999.9
2020  78 16 20 99999.9 999.99 999.99 999.9
2020  78 16 21 99999.9 999.99 999.99 999.9
2020  78 16 22 99999.9 999.99 999.99 999.9
2020  78 16 23 99999.9 999.99 999.99 999.9
2020  78 16 24 99999.9 999.99 999.99 999.9
2020  78 16 25 99999.9 999.99 999.99 999.9
2020  78 16 26 99999.9 999.99 999.99 999.9
2020  78 16 27 99999.9 999.99 999.99 999.9
2020  78 16 28   397.7   5.43   1.92   9.5
2020  78 16 29   397.7   5.43   2.02   9.7
2020  78 16 30   399.8   5.19   1.89   9.5
2020  78 16 31   398.1   5.15   1.91   9.5
2020  78 16 32   393.1   5.12   1.96   9.4
2020  78 16 33   390.7   5.16   1.90   9.0
2020  78 16 34   399.5   5.09   1.78   9.2
2020  78 16 35   399.5   5.10   1.76   9.1
2020  78 16 36   398.1   5.47   1.87   9.5
2020  78 16 37   395.3   5.32   1.96   9.3
2020  78 16 38   394.7   5.29   1.97   9.2
2020  78 16 39   401.4   5.58   1.80   9.6
2020  78 16 40   396.1   5.05   1.61   9.1
2020  78 16 41   396.6   5.18   1.65   9.1
2020  78 16 42   398.9   5.51   1.85   9.5
2020  78 16 43   398.4   5.32   1.69   9.3
2020  78 16 44   398.8   5.26   1.66   9.1
2020  78 16 45   399.4   5.18   1.64   9.0
2020  78 16 46   399.5   5.42   1.82   9.4
2020  78 16 47   399.5   5.42   1.81   9.3
2020  78 16 48   399.6   5.44   1.82   9.3
2020  78 16 49   398.8   5.27   1.76   9.2
2020  78 16 50   397.3   4.94   1.55   8.6
2020  78 16 51   398.1   4.86   1.47   8.6
2020  78 16 52   398.1   4.86   1.50   8.7
2020  78 16 53   398.2   4.31   1.29   8.2
2020  78 16 54   398.4   4.65   1.45   8.5
2020  78 16 55   398.7   5.03   1.59   8.8
2020  78 16 56 99999.9 999.99 999.99 999.9
2020  78 16 57 99999.9 999.99 999.99 999.9
2020  78 16 58   397.4   5.00   1.56   8.8
2020  78 16 59   397.4   5.00   1.56   8.8
2020  78 17  0   397.4   5.00   1.56   8.8
2020  78 17  1 99999.9 999.99 999.99 999.9
2020  78 17  2 99999.9 999.99 999.99 999.9
2020  78 17  3 99999.9 999.99 999.99 999.9
2020  78 17  4   395.6   4.30   1.26   8.1
2020  78 17  5   395.6   4.30   1.25   8.1
2020  78 17  6   395.6   4.30   1.25   8.1
2020  78 17  7 99999.9 999.99 999.99 999.9
2020  78 17  8 99999.9 999.99 999.99 999.9
2020  78 17  9 99999.9 999.99 999.99 999.9
2020  78 17 10   394.5   4.11   1.17   7.9
2020  78 17 11   394.5   4.11   1.18   7.9
2020  78 17 12   394.5   4.11   1.17   7.9
2020  78 17 13 99999.9 999.99 999.99 999.9
2020  78 17 14 99999.9 999.99 999.99 999.9
2020  78 17 15 99999.9 999.99 999.99 999.9
2020  78 17 16   393.7   4.81   1.56   8.7
2020  78 17 17   393.7   4.81   1.54   8.7
2020  78 17 18 99999.9 999.99 999.99 999.9
2020  78 17 19 99999.9 999.99 999.99 999.9
2020  78 17 20 99999.9 999.99 999.99 999.9
2020  78 17 21   392.0   4.13   1.25   8.0
2020  78 17 22   392.0   4.13   1.27   8.1
2020  78 17 23   392.0   4.13   1.27   8.1
2020  78 17 24 99999.9 999.99 999.99 999.9
2020  78 17 25   389.6   4.68   1.55   8.8
2020  78 17 26   389.6   4.68   1.54   8.8
2020  78 17 27   389.6   4.68   1.52   8.7
2020  78 17 28 99999.9 999.99 999.99 999.9
2020  78 17 29 99999.9 999.99 999.99 999.9
2020  78 17 30   391.0   4.61   1.41   8.7
2020  78 17 31   391.0   4.61   1.41   8.7
2020  78 17 32 99999.9 999.99 999.99 999.9
2020  78 17 33 99999.9 999.99 999.99 999.9
2020  78 17 34   392.9   5.30   1.63   9.3
2020  78 17 35   392.9   5.30   1.64   9.3
2020  78 17 36 99999.9 999.99 999.99 999.9
2020  78 17 37 99999.9 999.99 999.99 999.9
2020  78 17 38 99999.9 999.99 999.99 999.9
2020  78 17 39 99999.9 999.99 999.99 999.9
2020  78 17 40 99999.9 999.99 999.99 999.9
2020  78 17 41 99999.9 999.99 999.99 999.9
2020  78 17 42 99999.9 999.99 999.99 999.9
2020  78 17 43   396.9   5.24   1.95   9.8
2020  78 17 44   396.9   5.24   2.06  10.1
2020  78 17 45   396.9   5.24   2.05  10.1
2020  78 17 46 99999.9 999.99 999.99 999.9
2020  78 17 47   394.5   5.40   2.49  10.8
2020  78 17 48   394.5   5.40   2.43  10.7
2020  78 17 49   394.5   5.40   2.43  10.7
2020  78 17 50 99999.9 999.99 999.99 999.9
2020  78 17 51   395.1   5.00   2.20  10.1
2020  78 17 52   395.1   5.00   2.22  10.1
2020  78 17 53 99999.9 999.99 999.99 999.9
2020  78 17 54 99999.9 999.99 999.99 999.9
2020  78 17 55   394.0   5.99   3.04  11.6
2020  78 17 56   394.1   5.88   2.89  11.3
2020  78 17 57   394.3   4.84   2.13   9.8
2020  78 17 58   393.8   4.70   2.06   9.7
2020  78 17 59 99999.9 999.99 999.99 999.9
2020  78 18  0 99999.9 999.99 999.99 999.9
2020  78 18  1   396.8   4.44   1.77   9.4
2020  78 18  2   396.8   4.44   1.60   8.9
2020  78 18  3 99999.9 999.99 999.99 999.9
2020  78 18  4   393.6   3.85   1.41   8.6
2020  78 18  5   393.6   3.85   1.30   8.2
2020  78 18  6   391.7   4.10   1.46   8.6
2020  78 18  7   391.7   4.14   1.50   8.7
2020  78 18  8   394.1   4.22   1.42   8.9
2020  78 18  9   394.1   4.22   1.38   8.7
2020  78 18 10   393.0   4.81   1.69   9.2
2020  78 18 11   395.1   4.92   1.78   9.5
2020  78 18 12   398.9   4.74   1.60   9.3
2020  78 18 13   398.9   4.51   1.48   9.0
2020  78 18 14   393.8   4.55   1.51   8.9
2020  78 18 15   393.8   4.55   1.49   8.8
2020  78 18 16   392.3   4.77   1.55   9.1
2020  78 18 17   392.4   4.83   1.60   9.2
2020  78 18 18   390.9   4.71   1.62   8.9
2020  78 18 19   392.2   4.68   1.52   8.7
2020  78 18 20   392.5   4.51   1.38   8.4
